src|dst|weight|edge_type
13|130|1.0|forwarded-message
305|195|1.0|direct-email
121|434|1.0|direct-email
671|81|1.0|reply
116|531|1.0|reply
116|79|1.0|direct-email
116|165|1.0|cc-notification
173|92|1.0|direct-email
173|434|1.0|reply
173|115|1.0|forwarded-message
496|362|1.0|forwarded-message
113|438|1.0|cc-notification
184|409|1.0|forwarded-message
498|440|1.0|forwarded-message
20|127|1.0|reply
35|30|1.0|direct-email
290|114|1.0|meeting-request
290|272|1.0|reply
215|434|1.0|meeting-request
158|233|1.0|cc-notification
290|6|1.0|cc-notification
290|64|1.0|meeting-request
28|21|1.0|meeting-request
397|458|1.0|direct-email
114|290|1.0|meeting-request
114|168|1.0|reply
531|116|1.0|reply
290|107|1.0|reply
589|215|1.0|meeting-request
499|9|1.0|forwarded-message
107|506|1.0|forwarded-message
162|549|1.0|cc-notification
162|163|1.0|direct-email
222|227|1.0|meeting-request
440|498|1.0|forwarded-message
290|160|1.0|direct-email
163|612|1.0|direct-email
290|494|1.0|meeting-request
426|457|1.0|forwarded-message
63|183|1.0|cc-notification
305|738|1.0|forwarded-message
21|405|1.0|cc-notification
214|83|1.0|reply
783|669|1.0|reply
530|538|1.0|forwarded-message
530|92|1.0|reply
788|788|1.0|self-note
797|605|1.0|reply
429|446|1.0|direct-email
429|216|1.0|direct-email
349|349|1.0|self-note
644|644|1.0|self-note
58|58|1.0|self-note
58|121|1.0|meeting-request
211|212|1.0|forwarded-message
211|738|1.0|meeting-request
36|29|1.0|direct-email
414|479|1.0|forwarded-message
256|493|1.0|meeting-request
798|798|1.0|self-note
8|573|1.0|cc-notification
285|55|1.0|direct-email
285|738|1.0|forwarded-message
285|481|1.0|cc-notification
128|201|1.0|meeting-request
210|212|1.0|reply
39|39|1.0|self-note
201|342|1.0|forwarded-message
462|308|1.0|direct-email
462|21|1.0|forwarded-message
462|20|1.0|reply
462|272|1.0|meeting-request
462|249|1.0|cc-notification
447|799|1.0|cc-notification
223|183|1.0|cc-notification
223|117|1.0|direct-email
21|46|1.0|reply
21|303|1.0|meeting-request
223|309|1.0|reply
223|560|1.0|forwarded-message
83|533|1.0|cc-notification
83|186|1.0|meeting-request
423|485|1.0|forwarded-message
83|115|1.0|forwarded-message
799|447|1.0|cc-notification
128|21|1.0|meeting-request
800|287|1.0|reply
800|185|1.0|direct-email
223|212|1.0|direct-email
342|352|1.0|meeting-request
516|2|1.0|forwarded-message
2|516|1.0|forwarded-message
2|517|1.0|meeting-request
46|21|1.0|reply
185|800|1.0|direct-email
211|131|1.0|reply
257|426|1.0|forwarded-message
352|342|1.0|meeting-request
76|263|1.0|meeting-request
338|367|1.0|direct-email
491|490|1.0|cc-notification
473|447|1.0|direct-email
547|114|1.0|cc-notification
212|211|1.0|forwarded-message
117|223|1.0|direct-email
212|210|1.0|reply
361|339|1.0|direct-email
24|261|1.0|direct-email
35|5|1.0|direct-email
206|206|1.0|self-note
249|462|1.0|cc-notification
233|158|1.0|cc-notification
417|339|1.0|cc-notification
82|189|1.0|cc-notification
147|107|1.0|meeting-request
21|462|1.0|forwarded-message
146|1|1.0|reply
86|20|1.0|cc-notification
288|549|1.0|reply
321|295|1.0|cc-notification
212|160|1.0|reply
266|565|1.0|cc-notification
541|107|1.0|forwarded-message
41|23|1.0|meeting-request
41|493|1.0|meeting-request
41|474|1.0|direct-email
41|180|1.0|cc-notification
41|115|1.0|cc-notification
41|801|1.0|reply
201|95|1.0|cc-notification
168|172|1.0|direct-email
122|231|1.0|forwarded-message
107|769|1.0|cc-notification
474|612|1.0|cc-notification
41|63|1.0|meeting-request
206|294|1.0|direct-email
450|183|1.0|forwarded-message
376|654|1.0|direct-email
357|671|1.0|forwarded-message
115|513|1.0|forwarded-message
433|50|1.0|forwarded-message
259|106|1.0|direct-email
235|96|1.0|cc-notification
11|21|1.0|reply
367|338|1.0|direct-email
466|11|1.0|reply
184|107|1.0|cc-notification
225|189|1.0|meeting-request
201|197|1.0|forwarded-message
129|623|1.0|reply
641|420|1.0|cc-notification
573|11|1.0|meeting-request
513|115|1.0|forwarded-message
160|179|1.0|meeting-request
160|343|1.0|forwarded-message
201|352|1.0|forwarded-message
12|44|1.0|cc-notification
63|128|1.0|cc-notification
63|41|1.0|meeting-request
552|518|1.0|direct-email
420|641|1.0|cc-notification
11|466|1.0|reply
5|35|1.0|direct-email
520|20|1.0|direct-email
404|162|1.0|cc-notification
525|358|1.0|forwarded-message
337|301|1.0|forwarded-message
627|627|1.0|self-note
243|243|1.0|self-note
309|183|1.0|reply
309|133|1.0|reply
309|95|1.0|meeting-request
44|12|1.0|cc-notification
160|641|1.0|cc-notification
86|98|1.0|meeting-request
641|160|1.0|cc-notification
160|90|1.0|direct-email
160|181|1.0|cc-notification
366|662|1.0|forwarded-message
183|309|1.0|reply
233|233|1.0|self-note
520|285|1.0|direct-email
520|305|1.0|direct-email
520|286|1.0|cc-notification
194|685|1.0|meeting-request
802|172|1.0|meeting-request
802|256|1.0|forwarded-message
802|129|1.0|cc-notification
802|365|1.0|reply
162|404|1.0|cc-notification
215|589|1.0|meeting-request
462|121|1.0|forwarded-message
520|56|1.0|cc-notification
314|189|1.0|forwarded-message
690|74|1.0|meeting-request
155|363|1.0|forwarded-message
464|464|1.0|self-note
95|309|1.0|meeting-request
494|190|1.0|meeting-request
35|35|1.0|self-note
344|349|1.0|forwarded-message
363|155|1.0|forwarded-message
13|337|1.0|direct-email
390|526|1.0|cc-notification
390|226|1.0|cc-notification
37|96|1.0|forwarded-message
133|165|1.0|forwarded-message
492|510|1.0|reply
577|249|1.0|cc-notification
160|685|1.0|direct-email
160|298|1.0|forwarded-message
249|577|1.0|cc-notification
568|568|1.0|self-note
81|212|1.0|forwarded-message
418|473|1.0|cc-notification
40|442|1.0|reply
81|137|1.0|forwarded-message
430|5|1.0|direct-email
137|81|1.0|forwarded-message
133|28|1.0|cc-notification
133|340|1.0|forwarded-message
133|129|1.0|reply
133|169|1.0|reply
133|367|1.0|direct-email
133|365|1.0|forwarded-message
427|121|1.0|forwarded-message
81|685|1.0|cc-notification
360|11|1.0|cc-notification
142|62|1.0|meeting-request
430|166|1.0|cc-notification
237|62|1.0|meeting-request
125|283|1.0|forwarded-message
80|286|1.0|cc-notification
80|174|1.0|meeting-request
62|237|1.0|meeting-request
13|278|1.0|cc-notification
122|130|1.0|reply
549|81|1.0|direct-email
502|44|1.0|cc-notification
502|500|1.0|reply
502|503|1.0|direct-email
502|7|1.0|meeting-request
502|407|1.0|meeting-request
502|504|1.0|cc-notification
502|505|1.0|reply
502|43|1.0|direct-email
502|358|1.0|direct-email
64|165|1.0|meeting-request
89|165|1.0|meeting-request
405|405|1.0|self-note
577|518|1.0|direct-email
225|225|1.0|self-note
80|137|1.0|reply
142|571|1.0|forwarded-message
393|434|1.0|reply
665|137|1.0|reply
7|365|1.0|reply
139|282|1.0|cc-notification
58|82|1.0|direct-email
58|142|1.0|direct-email
282|665|1.0|reply
160|342|1.0|reply
89|375|1.0|meeting-request
95|214|1.0|meeting-request
357|112|1.0|meeting-request
526|199|1.0|direct-email
7|546|1.0|forwarded-message
288|756|1.0|meeting-request
121|186|1.0|reply
5|430|1.0|direct-email
293|506|1.0|meeting-request
64|644|1.0|forwarded-message
64|528|1.0|reply
160|249|1.0|meeting-request
269|301|1.0|direct-email
186|82|1.0|forwarded-message
172|523|1.0|direct-email
223|106|1.0|meeting-request
199|526|1.0|direct-email
2|160|1.0|reply
223|366|1.0|meeting-request
28|27|1.0|direct-email
85|1|1.0|cc-notification
640|98|1.0|forwarded-message
452|360|1.0|reply
452|161|1.0|forwarded-message
452|7|1.0|meeting-request
452|570|1.0|reply
60|388|1.0|forwarded-message
60|394|1.0|meeting-request
182|602|1.0|meeting-request
2|286|1.0|forwarded-message
301|269|1.0|direct-email
249|162|1.0|cc-notification
62|342|1.0|meeting-request
417|485|1.0|reply
380|14|1.0|meeting-request
162|249|1.0|cc-notification
409|128|1.0|reply
409|450|1.0|meeting-request
265|265|1.0|self-note
83|288|1.0|cc-notification
283|125|1.0|forwarded-message
160|89|1.0|meeting-request
189|533|1.0|reply
282|139|1.0|cc-notification
434|441|1.0|direct-email
434|28|1.0|reply
434|362|1.0|cc-notification
434|165|1.0|meeting-request
434|169|1.0|forwarded-message
44|434|1.0|forwarded-message
214|157|1.0|cc-notification
10|728|1.0|forwarded-message
201|62|1.0|forwarded-message
523|172|1.0|direct-email
485|417|1.0|reply
199|776|1.0|direct-email
803|54|1.0|reply
83|152|1.0|direct-email
83|256|1.0|meeting-request
83|518|1.0|cc-notification
54|803|1.0|reply
535|482|1.0|reply
535|340|1.0|direct-email
105|41|1.0|cc-notification
41|105|1.0|cc-notification
160|68|1.0|forwarded-message
212|83|1.0|direct-email
588|29|1.0|reply
218|199|1.0|reply
381|377|1.0|forwarded-message
15|216|1.0|cc-notification
482|78|1.0|direct-email
199|218|1.0|reply
54|63|1.0|reply
521|217|1.0|forwarded-message
681|343|1.0|meeting-request
482|535|1.0|reply
129|275|1.0|meeting-request
343|681|1.0|meeting-request
602|182|1.0|meeting-request
231|624|1.0|direct-email
41|215|1.0|cc-notification
41|434|1.0|direct-email
160|63|1.0|forwarded-message
308|396|1.0|meeting-request
288|431|1.0|meeting-request
212|288|1.0|direct-email
62|147|1.0|meeting-request
275|129|1.0|meeting-request
275|178|1.0|forwarded-message
15|162|1.0|reply
730|107|1.0|reply
81|365|1.0|cc-notification
541|215|1.0|cc-notification
258|142|1.0|direct-email
562|426|1.0|forwarded-message
62|80|1.0|reply
58|612|1.0|direct-email
409|35|1.0|meeting-request
215|541|1.0|cc-notification
681|681|1.0|self-note
28|133|1.0|cc-notification
28|340|1.0|forwarded-message
28|129|1.0|reply
114|128|1.0|reply
187|667|1.0|meeting-request
187|473|1.0|direct-email
187|550|1.0|reply
187|80|1.0|reply
187|663|1.0|direct-email
187|549|1.0|cc-notification
187|69|1.0|cc-notification
187|418|1.0|direct-email
187|184|1.0|cc-notification
187|679|1.0|cc-notification
187|710|1.0|reply
183|152|1.0|direct-email
183|518|1.0|cc-notification
128|133|1.0|cc-notification
128|340|1.0|forwarded-message
128|169|1.0|reply
128|367|1.0|direct-email
223|166|1.0|meeting-request
129|346|1.0|direct-email
44|405|1.0|meeting-request
63|54|1.0|reply
128|63|1.0|cc-notification
550|187|1.0|reply
339|116|1.0|direct-email
152|183|1.0|direct-email
105|115|1.0|direct-email
494|466|1.0|direct-email
494|197|1.0|cc-notification
597|695|1.0|reply
597|597|1.0|self-note
367|128|1.0|direct-email
367|133|1.0|direct-email
367|340|1.0|reply
367|129|1.0|cc-notification
147|254|1.0|cc-notification
86|125|1.0|cc-notification
47|129|1.0|cc-notification
0|250|1.0|direct-email
0|148|1.0|forwarded-message
550|19|1.0|meeting-request
62|478|1.0|direct-email
113|478|1.0|cc-notification
444|47|1.0|cc-notification
307|307|1.0|self-note
307|347|1.0|meeting-request
58|533|1.0|cc-notification
132|160|1.0|reply
748|160|1.0|forwarded-message
21|21|1.0|self-note
282|77|1.0|meeting-request
426|280|1.0|cc-notification
129|47|1.0|cc-notification
478|62|1.0|direct-email
478|113|1.0|cc-notification
549|549|1.0|self-note
529|11|1.0|direct-email
160|481|1.0|cc-notification
212|363|1.0|direct-email
312|225|1.0|reply
231|284|1.0|direct-email
209|155|1.0|meeting-request
466|359|1.0|direct-email
184|549|1.0|forwarded-message
356|108|1.0|meeting-request
249|530|1.0|meeting-request
363|518|1.0|cc-notification
272|269|1.0|cc-notification
155|209|1.0|meeting-request
250|0|1.0|direct-email
30|29|1.0|meeting-request
45|107|1.0|reply
459|268|1.0|reply
19|550|1.0|meeting-request
87|13|1.0|direct-email
113|338|1.0|cc-notification
187|166|1.0|forwarded-message
549|106|1.0|direct-email
151|151|1.0|self-note
681|350|1.0|cc-notification
294|342|1.0|cc-notification
294|214|1.0|forwarded-message
434|63|1.0|reply
286|2|1.0|forwarded-message
405|108|1.0|forwarded-message
405|87|1.0|reply
160|356|1.0|cc-notification
31|37|1.0|forwarded-message
486|278|1.0|meeting-request
356|160|1.0|cc-notification
62|377|1.0|meeting-request
550|106|1.0|cc-notification
106|549|1.0|direct-email
58|481|1.0|meeting-request
458|397|1.0|direct-email
356|474|1.0|direct-email
562|457|1.0|meeting-request
160|132|1.0|reply
58|518|1.0|cc-notification
405|16|1.0|cc-notification
549|473|1.0|reply
58|412|1.0|direct-email
481|4|1.0|direct-email
481|2|1.0|forwarded-message
166|187|1.0|forwarded-message
498|608|1.0|cc-notification
412|58|1.0|direct-email
226|340|1.0|cc-notification
5|89|1.0|meeting-request
280|172|1.0|reply
281|194|1.0|direct-email
281|195|1.0|cc-notification
5|726|1.0|cc-notification
93|64|1.0|reply
74|282|1.0|cc-notification
80|187|1.0|reply
551|509|1.0|direct-email
69|551|1.0|direct-email
473|418|1.0|cc-notification
129|405|1.0|meeting-request
295|107|1.0|reply
170|151|1.0|cc-notification
108|64|1.0|reply
730|5|1.0|direct-email
528|644|1.0|reply
588|23|1.0|cc-notification
357|478|1.0|direct-email
284|734|1.0|forwarded-message
284|1|1.0|direct-email
284|296|1.0|direct-email
665|174|1.0|meeting-request
47|547|1.0|meeting-request
329|495|1.0|meeting-request
329|371|1.0|direct-email
329|211|1.0|direct-email
329|63|1.0|reply
329|169|1.0|forwarded-message
329|46|1.0|direct-email
169|329|1.0|forwarded-message
169|371|1.0|direct-email
169|211|1.0|direct-email
169|63|1.0|reply
169|46|1.0|direct-email
223|215|1.0|forwarded-message
114|211|1.0|direct-email
38|339|1.0|reply
106|550|1.0|cc-notification
8|44|1.0|reply
262|122|1.0|meeting-request
11|64|1.0|direct-email
160|482|1.0|reply
754|720|1.0|meeting-request
754|608|1.0|reply
754|555|1.0|meeting-request
754|565|1.0|meeting-request
754|324|1.0|forwarded-message
754|266|1.0|direct-email
754|11|1.0|direct-email
754|804|1.0|forwarded-message
455|115|1.0|direct-email
314|225|1.0|meeting-request
187|365|1.0|reply
160|78|1.0|forwarded-message
280|41|1.0|cc-notification
333|152|1.0|direct-email
249|518|1.0|reply
160|345|1.0|direct-email
35|301|1.0|cc-notification
554|340|1.0|meeting-request
41|14|1.0|direct-email
64|11|1.0|direct-email
62|295|1.0|reply
152|333|1.0|direct-email
293|530|1.0|forwarded-message
58|160|1.0|forwarded-message
246|266|1.0|reply
16|518|1.0|meeting-request
11|754|1.0|direct-email
54|520|1.0|meeting-request
215|316|1.0|cc-notification
226|371|1.0|reply
226|114|1.0|direct-email
226|128|1.0|meeting-request
272|462|1.0|meeting-request
46|329|1.0|direct-email
46|495|1.0|cc-notification
46|114|1.0|direct-email
46|169|1.0|direct-email
283|518|1.0|cc-notification
44|499|1.0|forwarded-message
44|501|1.0|direct-email
44|805|1.0|meeting-request
44|502|1.0|cc-notification
44|503|1.0|reply
44|7|1.0|cc-notification
44|729|1.0|forwarded-message
44|504|1.0|forwarded-message
44|332|1.0|cc-notification
283|162|1.0|direct-email
226|256|1.0|reply
226|365|1.0|cc-notification
177|60|1.0|reply
11|7|1.0|forwarded-message
5|495|1.0|direct-email
5|730|1.0|direct-email
516|192|1.0|forwarded-message
165|170|1.0|direct-email
773|405|1.0|forwarded-message
143|90|1.0|forwarded-message
192|58|1.0|direct-email
143|93|1.0|cc-notification
2|57|1.0|meeting-request
266|804|1.0|direct-email
339|38|1.0|reply
89|552|1.0|cc-notification
169|734|1.0|forwarded-message
17|82|1.0|meeting-request
86|264|1.0|direct-email
66|64|1.0|direct-email
45|428|1.0|forwarded-message
427|166|1.0|forwarded-message
424|269|1.0|forwarded-message
424|233|1.0|reply
427|655|1.0|reply
424|87|1.0|cc-notification
115|366|1.0|cc-notification
97|97|1.0|self-note
282|10|1.0|reply
549|64|1.0|forwarded-message
377|62|1.0|meeting-request
223|282|1.0|direct-email
99|101|1.0|direct-email
549|215|1.0|meeting-request
15|164|1.0|meeting-request
129|543|1.0|reply
284|6|1.0|direct-email
141|729|1.0|direct-email
361|361|1.0|self-note
281|286|1.0|reply
358|573|1.0|cc-notification
210|174|1.0|meeting-request
162|58|1.0|direct-email
495|526|1.0|cc-notification
495|296|1.0|cc-notification
495|250|1.0|direct-email
495|60|1.0|direct-email
409|225|1.0|meeting-request
409|29|1.0|forwarded-message
83|492|1.0|direct-email
58|145|1.0|forwarded-message
375|679|1.0|meeting-request
389|157|1.0|cc-notification
61|179|1.0|direct-email
6|284|1.0|direct-email
160|184|1.0|meeting-request
543|576|1.0|meeting-request
160|189|1.0|meeting-request
409|305|1.0|meeting-request
31|424|1.0|direct-email
424|196|1.0|direct-email
424|612|1.0|cc-notification
245|326|1.0|cc-notification
305|411|1.0|cc-notification
424|493|1.0|reply
229|31|1.0|direct-email
434|83|1.0|reply
424|31|1.0|direct-email
108|300|1.0|forwarded-message
272|164|1.0|cc-notification
212|404|1.0|cc-notification
46|16|1.0|reply
404|615|1.0|meeting-request
187|405|1.0|reply
450|543|1.0|forwarded-message
57|2|1.0|meeting-request
448|428|1.0|cc-notification
265|213|1.0|forwarded-message
377|172|1.0|meeting-request
132|481|1.0|forwarded-message
63|160|1.0|forwarded-message
132|54|1.0|cc-notification
377|764|1.0|cc-notification
339|337|1.0|cc-notification
339|151|1.0|direct-email
339|443|1.0|reply
339|30|1.0|meeting-request
339|32|1.0|cc-notification
339|725|1.0|meeting-request
339|261|1.0|direct-email
339|245|1.0|meeting-request
339|34|1.0|forwarded-message
339|35|1.0|meeting-request
339|336|1.0|direct-email
339|136|1.0|direct-email
339|338|1.0|reply
339|39|1.0|forwarded-message
339|171|1.0|direct-email
339|40|1.0|meeting-request
339|135|1.0|meeting-request
24|29|1.0|forwarded-message
497|340|1.0|reply
304|88|1.0|reply
249|63|1.0|reply
189|5|1.0|meeting-request
358|499|1.0|reply
358|500|1.0|forwarded-message
358|805|1.0|forwarded-message
358|502|1.0|direct-email
358|503|1.0|cc-notification
358|7|1.0|direct-email
358|407|1.0|direct-email
358|729|1.0|reply
358|504|1.0|reply
358|505|1.0|forwarded-message
358|332|1.0|direct-email
358|358|1.0|self-note
142|19|1.0|cc-notification
340|497|1.0|reply
342|377|1.0|meeting-request
40|135|1.0|direct-email
54|208|1.0|reply
135|40|1.0|direct-email
481|132|1.0|forwarded-message
470|119|1.0|meeting-request
2|132|1.0|meeting-request
531|531|1.0|self-note
45|445|1.0|direct-email
291|346|1.0|reply
426|133|1.0|meeting-request
79|78|1.0|reply
131|282|1.0|forwarded-message
342|191|1.0|forwarded-message
141|452|1.0|forwarded-message
282|131|1.0|forwarded-message
142|226|1.0|forwarded-message
64|305|1.0|meeting-request
265|407|1.0|reply
282|531|1.0|forwarded-message
329|329|1.0|self-note
24|30|1.0|meeting-request
64|290|1.0|meeting-request
427|82|1.0|meeting-request
344|176|1.0|direct-email
640|114|1.0|meeting-request
543|450|1.0|forwarded-message
82|151|1.0|forwarded-message
82|427|1.0|meeting-request
89|806|1.0|direct-email
523|464|1.0|reply
236|132|1.0|forwarded-message
63|164|1.0|reply
464|523|1.0|reply
318|333|1.0|cc-notification
158|132|1.0|direct-email
47|263|1.0|direct-email
114|640|1.0|meeting-request
404|254|1.0|forwarded-message
132|158|1.0|direct-email
409|135|1.0|meeting-request
609|24|1.0|forwarded-message
531|420|1.0|cc-notification
74|745|1.0|meeting-request
62|233|1.0|direct-email
160|468|1.0|forwarded-message
285|411|1.0|cc-notification
540|184|1.0|meeting-request
84|166|1.0|direct-email
226|142|1.0|forwarded-message
226|62|1.0|forwarded-message
493|526|1.0|meeting-request
493|292|1.0|direct-email
